id,nickname,registertime,type,friend_num,fan_num,richlevel,starlevel
201646314,无名1015198110151540,"2017-09-14 15:34:46",phone,2,1,0,0
113028575,白娘子的爱人,"2015-11-28 21:08:19",tencent,27,76,2,0
170626152,我要变成你爱的模样,"2016-11-21 13:39:18",weixin,4,3,0,0
211495116,跨栏的豆包,"2018-01-01 02:59:15",phone,2,2,0,0
157048812,鴻運當頭888,"2016-09-01 17:54:23",weixin,574,381,2,0
173888353,ゆ、匿名、苏Su,"2016-12-17 16:34:09",tencent,4,350,2,2
46434471,HolySpirit_,"2014-01-30 00:39:24",tencent,34,31,1,0
79725512,水南悠,"2015-01-21 07:41:46",tencent,5,10,1,0
103880765,石钭,"2015-08-23 19:40:03",phone,93,127,5,2
195666405,ForEveR-主题,"2017-07-18 20:14:19",phone,4,8,0,0
243585657,今世❤❤孤狼,"2018-08-05 05:15:55",weibo,9,21,4,0
26459323,一小块曲奇,"2013-04-21 09:09:09",tencent,3,29,0,0
27193330,浅笑•高姿态,"2013-05-01 19:06:13",tencent,31,13,0,0
18779912,飞鱼在是我的海,"2013-01-31 23:58:50",weibo,30,107,1,0
52673910,默默kevo,"2014-04-20 17:10:45",weibo,13,23,0,0
36601731,算了…他不会再来看你,"2013-08-26 11:15:45",tencent,88,446,7,5
199593417,🌞夏末微凉,"2017-08-22 14:03:37",phone,11,18,3,0
72926126,~@~.,"2014-11-21 16:24:39",tencent,90,34,2,0
12800805,醉丿凡尘,"2012-11-15 07:56:55",tencent,82,194,5,1
133952025,华清锅,"2016-05-14 22:48:26",phone,5,13,2,0
184884086,眉心儿✨,"2017-04-18 00:42:52",tencent,240,1612,8,7
205263077,💝不离不弃✌,"2017-10-27 14:13:50",weixin,15,34,1,1
228739480,哈了个雷,"2018-04-03 15:59:03",weixin,1,6,0,0
38740348,嬜锐,"2013-10-01 16:34:47",tencent,142,92,2,1
42008964,木易♐️,"2013-11-29 04:20:50",tencent,43,55,2,1
16406686,_庸人，,"2013-01-12 19:52:12",tencent,39,130,4,3
109075141,　　六月飞雪　　,"2015-10-16 22:59:12",phone,71,735,1,2
176178999,*梅花傲雪*^0^,"2017-01-09 23:45:08",weixin,14,12,1,0
120705080,果味软糖_1983,"2016-02-04 14:52:46",weibo,13,19,0,0
248992001,不容错过🐷🐍,"2018-10-02 01:07:12",tencent,1,1,2,0
93996763,夏威夷☔,"2015-06-04 22:17:14",tencent,21,174,5,3
31547823,芥三毛,"2013-06-29 19:03:28",weibo,27,164,12,1
56575789,她林.,"2014-06-03 15:05:50",tencent,11,50,0,0
246415795,半夏芙蓉,"2018-09-03 13:50:12",weixin,1,1,0,0
184091324,JessieWhite,"2017-04-08 22:41:46",weibo,4,23,0,0
68963535,格子☜,"2014-10-19 14:40:53",phone,132,108,1,0
71361716,李卤卤是憨憨,"2014-11-08 08:06:43",weibo,15,40,0,0
183897208,歌手148599664,"2017-04-06 21:39:56",weixin,4,4,0,0
23255960,Y朝酒晚舞S,"2013-03-15 20:40:58",tencent,351,383,6,3
7180064,雕花先生,"2012-09-12 21:39:05",tencent,95,135,0,1
223384768,小狼👿,"2018-02-25 16:16:10",weixin,1,4,0,0
201572813,傲雪🌸✨✨,"2017-09-13 17:18:44",phone,12,29,5,1
124333392,君莫呀,"2016-03-09 19:05:35",phone,17,11,0,0
30990745,满天星丶,"2013-06-22 11:15:24",tencent,54,33,0,0
28875093,大玉大雨中抓大鱼,"2013-05-25 03:50:00",tencent,127,533,5,3
59388636,qiao🍃,"2014-07-03 15:06:56",tencent,98,254,2,1
88489045,苁小就很傻,"2015-04-10 22:38:38",tencent,264,562,2,2
75619542,欧洋❤️,"2014-12-14 22:48:44",weibo,9,25,0,0
129437985,STop。,"2016-04-16 23:13:57",weixin,23,18,0,0
187688126,么🍃么,"2017-05-17 16:18:44",tencent,15,29,2,0
63636606,followyourheart~,"2014-08-17 20:29:44",tencent,75,14,0,0
204781800,火凤凰🔥梦里如诗,"2017-10-21 00:51:55",phone,38,84,3,0
170912047,心声学唱,"2016-11-23 10:03:35",weixin,5,33,1,0
180425138,年年得福603,"2017-02-26 22:07:34",weixin,64,90,0,0
53808547,～tiger～,"2014-05-04 17:00:47",tencent,5,17,2,0
2321168,乱世76佳人,"2012-07-18 04:19:03",weibo,173,1434,7,5
1037000,Loris.Xiao,"2012-06-29 00:24:51",tencent,91,121,1,0
103309409,顺风雨1979,"2015-08-18 19:18:05",phone,143,59,1,1
33717695,终身美丽_,"2013-07-24 12:14:01",weibo,38,42,0,0
32726676,Partall,"2013-07-13 20:09:19",tencent,10,218,2,3
84228597,發条橙、,"2015-02-28 23:11:19",weibo,14,9,0,0
45344682,🌅帥歌✨,"2014-01-15 16:37:55",tencent,834,858,2,1
123085389,Raper青年中队-,"2016-02-26 23:44:32",weibo,15,68,2,3
10606894,幽灵来过,"2012-10-16 20:09:23",tencent,1,25,0,0
36363089,Leo🍭🍭,"2013-08-23 11:12:44",tencent,51,181,0,1
3109046,李三妹88,"2012-07-28 16:58:08",tencent,7,45,1,0
247162437,阿宣在线,"2018-09-11 20:52:04",phone,31,48,0,0
184310654,天蓝若空.,"2017-04-11 07:26:49",weixin,32,97,3,2
183994323,(烟花易冷),"2017-04-07 23:46:43",weixin,18,12,0,0
185143181,阿依姑丽赞美同工,"2017-04-21 14:59:01",weixin,78,95,0,0
1374624,努力村的娃,"2012-07-05 17:36:30",weibo,158,148,3,1
36446555,_萌🍓,"2013-08-24 12:43:01",tencent,54,462,2,2
94048950,心若在～爱就在,"2015-06-05 08:00:07",tencent,195,265,1,0
93154714,阿⃓怪⃓,"2015-05-29 18:22:36",phone,35,86,6,5
82693507,CcCci🎤,"2015-02-14 20:59:36",phone,29,33,2,1
70481460,🐯Slyly,"2014-10-31 23:32:30",weibo,62,76,3,0
97417006,闭上眼假装天黑！,"2015-07-02 13:45:51",phone,2,120,3,0
110260576,xalzok,"2015-10-28 21:04:00",phone,16,24,0,0
103796240,小歌迷黄蕾,"2015-08-22 23:09:37",tencent,5,18,0,0
122033260,嗯嗯---,"2016-02-17 15:21:24",tencent,1,1,1,0
106552240,💝阿云姐💎,"2015-09-18 11:27:17",tencent,92,232,2,1
248722014,小霞🌸手工坊,"2018-09-29 13:42:02",phone,0,4,0,0
205723148,旗袍799,"2017-11-02 15:13:41",weixin,24,256,0,0
87226879,方圆十里的我,"2015-03-29 21:08:56",weibo,7,14,0,0
238743169,等下完这场一雨,"2018-06-23 10:36:43",weibo,8,1,0,0
144141274,...白衬衫...,"2016-07-06 08:59:55",weibo,7,4,0,0
232587171,茶水人生。🐱🙉,"2018-04-30 20:27:37",weixin,23,40,0,0
42774558,迪克老王,"2013-12-08 21:41:16",tencent,236,222,2,1
177018239,V啊～,"2017-01-18 15:45:28",phone,31,15,2,0
177609470,怡然自得838,"2017-01-24 21:01:35",weixin,20,42,0,0
27037656,ISaac,"2013-04-29 21:14:26",weibo,17,31,1,0
139288898,~自由人~💃🐳,"2016-06-14 09:04:43",weixin,95,141,6,2
241026128,紫米凉虾,"2018-07-13 15:17:59",phone,5,7,0,0
41505158,旭宝0311,"2013-11-19 19:19:51",tencent,66,427,2,1
88954920,♪♬♡朵朵♡😘😘,"2015-04-15 07:20:52",tencent,46,29,1,0
235622926,一个人的好643,"2018-05-25 04:23:03",tencent,43,84,0,0
233031621,CL-Jessica,"2018-05-04 13:17:46",weixin,8,3,0,0
201187885,清新697,"2017-09-09 08:12:38",weixin,3,1,0,0
41322230,Aron-子由,"2013-11-16 11:05:49",tencent,100,67,0,0
30707870,Say_something111,"2013-06-18 08:50:11",tencent,8,4,1,0
130750586,青鸟👵👴,"2016-04-25 00:21:09",weixin,3,5,0,0
5245288,🍙🍐,"2012-08-24 03:26:06",tencent,7,216,2,1
52619674,Arrio1123,"2014-04-19 23:06:27",phone,4,11,0,0
34705249,🐱龙猫🐱,"2013-08-03 19:59:45",tencent,293,748,3,1
232042092,龙马精神999999,"2018-04-26 20:48:14",weixin,71,31,0,0
229544416,天涯浪子13179,"2018-04-08 16:20:06",phone,8,29,0,0
64506457,燕揚林,"2014-08-26 23:11:11",tencent,117,162,2,1
40212633,夜炎焱,"2013-10-26 16:15:00",tencent,45,42,0,0
119640488,🍃✿͜❝͜͡雨姐ัೄ¹³¹⁴,"2016-01-27 10:54:27",phone,6,10,4,0
8714696,JoyceLuo,"2012-09-16 23:14:50",tencent,21,64,1,0
92578012,Apologize/,"2015-05-24 15:42:36",phone,34,39,2,0
172853681,青山风,"2016-12-06 23:44:17",phone,1924,1377,0,0
142040025,心向蓝天0110,"2016-06-26 21:42:13",phone,652,576,5,3
212564910,明天更美好😃😃,"2018-01-07 12:07:47",phone,5,35,0,0
105522586,喵喵莹🐱,"2015-09-07 15:57:04",phone,12,13,0,0
15908199,我叫阿东💯🖊,"2013-01-08 11:03:51",tencent,35,66,2,1
137072893,小余儿615,"2016-06-01 22:57:47",weixin,594,711,1,0
52022514,琉璃沫mm,"2014-04-11 22:30:22",tencent,134,235,4,3
2816000,杨涛1988,"2012-07-24 16:05:52",tencent,226,391,4,2
197653733,大叔💐燕子💫,"2017-08-04 09:45:15",phone,232,197,7,3
203987118,不老松，常青藤。,"2017-10-11 08:09:24",weixin,55,92,1,0
60538673,🍀易烊千玺的小跟班,"2014-07-16 18:04:08",weibo,54,69,1,0
175930961,邓红伟760130,"2017-01-07 20:04:01",weixin,19,10,0,0
20929842,🌟神奇的酱酱,"2013-02-20 22:23:03",tencent,102,125,2,1
186449875,笑看人生加无奈,"2017-05-04 19:33:57",tencent,462,472,1,0
22735822,_Virgo,"2013-03-10 13:31:39",tencent,38,1108,5,4
15853308,奈司兔咪糗,"2013-01-07 10:39:13",weibo,8,103,1,1
241359814,安稳随心555,"2018-07-16 10:33:09",weixin,1,8,0,0
14488991,呵这个杀手不太冷,"2012-12-13 09:15:52",tencent,20,8,0,0
34225154,J·YHoney,"2013-07-29 20:09:08",tencent,75,401,1,1
203240751,面朝大海809,"2017-10-02 21:50:17",weixin,120,386,1,0
142285898,诚实男子,"2016-06-27 21:38:30",phone,39,25,0,0
78275563,苏区龍少守护兰儿,"2015-01-08 14:54:01",tencent,26,1414,7,13
206545471,君子255,"2017-11-12 22:38:05",weixin,1,0,0,0
212313480,可妹405208,"2018-01-06 13:37:33",phone,14,17,0,0
109946186,憨豆，雄大@,"2015-10-25 22:31:44",phone,164,585,7,6
10087827,Grace郢,"2012-10-07 19:57:42",weibo,3,9,0,0
160445111,27s`,"2016-09-17 17:03:19",weixin,3,22,0,1
134556018,来自民间的歌,"2016-05-18 18:37:37",phone,19,19,1,1
184101392,歌手166803613,"2017-04-09 00:13:56",weixin,5,40,0,0
247027117,微信用户0909234142655425,"2018-09-09 23:41:42",weixin,4,10,1,0
189086674,Vicky鮶囡,"2017-05-31 20:37:31",phone,20,5,6,0
107396647,YKABBY,"2015-09-27 16:58:01",weibo,35,31,2,1
231842768,唯恋62,"2018-04-25 08:25:31",tencent,2,0,0,0
189932386,南梦曦,"2017-06-07 07:49:26",weixin,27,88,2,2
138476435,Gshouldbetheday,"2016-06-09 22:01:11",tencent,6,23,1,0
71289131,神鲸曦曦,"2014-11-07 18:20:36",tencent,11,67,2,1
8459826,有怡思,"2012-09-16 10:24:22",tencent,13,66,0,0
121528411,老鸦柯,"2016-02-13 06:49:45",tencent,11,49,0,0
105257353,磨人小妖精👻,"2015-09-04 20:27:11",tencent,21,45,0,1
245969837,💋秋👫林💋,"2018-08-29 16:00:16",weibo,43,67,0,0
146552673,lunatic❇👙🎉,"2016-07-16 16:05:01",weixin,14,13,0,0
80303727,骑马去上学11,"2015-01-26 01:45:46",phone,22,27,2,1
149215097,宠我✔,"2016-07-28 21:22:56",weixin,9,14,0,0
39030949,4P。,"2013-10-06 12:51:13",tencent,3,237,2,2
249911483,遇见了俞健,"2018-10-11 23:29:17",weixin,1,3,0,0
205698515,香338896,"2017-11-01 23:56:18",weixin,1,11,1,0
77907672,阿木的影子,"2015-01-04 21:59:33",tencent,22,32,1,0
176134941,钱希广383,"2017-01-09 17:49:21",weixin,199,51,1,0
190315901,夏日晚霞519,"2017-06-10 12:13:24",phone,4,3,0,0
219627159,兔兔和和和,"2018-02-03 03:11:12",phone,4,5,0,0
122448953,头发长乱了思绪,"2016-02-21 10:26:10",phone,202,138,3,1
203439447,吃肉少女🎐,"2017-10-04 20:43:06",weixin,13,8,0,0
200735367,杀破狼759,"2017-09-03 16:21:18",weixin,0,19,0,0
133676657,饿了么么？,"2016-05-13 14:24:21",tencent,20,18,0,0
38926358,等待凌晨两点半,"2013-10-04 17:20:47",tencent,24,9,0,0
239376763,罗某某493431,"2018-06-28 21:53:21",weixin,13,28,0,0
204738364,天晴，雨依旧550☆‘,"2017-10-20 18:20:43",weixin,598,225,0,1
149458909,小燕子904,"2016-07-29 22:21:10",weixin,11,39,0,0
191618258,芯控蘿莉,"2017-06-18 21:21:27",weixin,2,24,0,0
63342589,or你洗脸刷牙,"2014-08-15 00:35:18",tencent,38,44,0,0
204333659,小杰985477,"2017-10-15 13:32:37",weixin,4,92,0,0
232943607,又见阳光如初,"2018-05-03 18:37:04",phone,64,73,0,0
1581190,小新。。。。。,"2012-07-08 22:20:37",tencent,36,35,4,1
46848343,唐慢慢！,"2014-02-05 11:25:44",tencent,23,342,4,2
224869480,OkOkOk绷,"2018-03-06 20:26:57",weibo,1,7,1,0
51344279,王缘份,"2014-04-03 14:33:26",tencent,39,73,0,1
247909623,少儿才艺年度大赏,"2018-09-20 14:15:18",phone,148,576,1,0
201124968,今晚没星星.,"2017-09-08 15:30:47",tencent,64,134,4,3
26953483,天黑黑queen,"2013-04-28 20:23:12",tencent,37,45,1,0
123725779,月光下的焰火,"2016-03-03 18:46:09",phone,55,995,6,5
41835308,城市有我,"2013-11-25 19:21:05",tencent,159,203,0,0
116792415,🍃YJH🍃,"2016-01-01 15:48:14",tencent,1,0,2,0
124223907,孤独的艾莉（拒币）,"2016-03-08 17:13:57",phone,551,1692,4,4
202205363,一天到晚游泳的狮子,"2017-09-20 22:58:29",phone,1041,2060,3,2
133598886,昕驿小站,"2016-05-12 23:23:47",phone,5,16,2,0
6397555,💃💃key不稳💤,"2012-09-04 22:53:11",weibo,41,5,0,0
136326046,斜阳正在烟柳,"2016-05-28 19:58:37",weibo,3,12,0,0
232446085,小白菜＇,"2018-04-29 21:10:55",weixin,0,4,2,0
106827300,陈茂ME,"2015-09-21 03:56:33",tencent,28,77,0,0
132503131,圆梦yhm,"2016-05-06 12:20:57",phone,100,246,4,2
11245159,小七迷路、,"2012-10-25 01:30:56",tencent,8,7,0,0
194636828,刘金安912483,"2017-07-10 08:28:37",phone,180,363,0,0
196085708,🌹🌹送你,"2017-07-22 16:44:47",phone,86,325,3,3
136335328,二驴子👑,"2016-05-28 20:40:48",weixin,45,391,2,2
31681007,刘倩梅子,"2013-07-01 12:05:18",tencent,63,43,2,0
76485342,✨(yue)乐美✨,"2014-12-23 10:58:56",phone,1539,4332,9,7
29702846,MC龙～辉,"2013-06-05 22:12:49",tencent,18,25,1,1
67891547,中华青爷,"2014-10-08 23:03:45",tencent,27,40,1,0
149802407,雷达^o^,"2016-07-31 11:29:09",weixin,197,97,0,0
102192796,y⛅,"2015-08-09 20:10:50",phone,0,36,5,0
12401844,LXxxw,"2012-11-09 13:39:15",tencent,28,36,0,0
94094170,✨💎✨雨珍✨💕✨,"2015-06-05 15:39:42",weibo,16,14,5,1
249873163,聪宜,"2018-10-11 16:49:07",phone,2,6,0,0
182972519,🌈潘潘潘美丽,"2017-03-27 18:32:16",weixin,0,6,0,0
150064485,爱乐音🎶344,"2016-08-01 14:31:37",phone,231,400,4,1
138272941,泰ran,"2016-06-08 19:58:38",weixin,13,1,0,0
231968536,听心哥《情歌对唱》✨✨🎄,"2018-04-26 07:51:01",phone,167,535,2,2
61142958,白雪公主👧👑雅宝,"2014-07-23 23:04:43",tencent,123,421,2,3
14299086,音為遇見你.,"2012-12-09 17:53:42",tencent,28,247,7,4
179869255,灵儿**,"2017-02-20 11:29:56",weixin,54,32,2,0
169010926,↖紫夜↗,"2016-11-11 03:23:27",phone,18,33,0,1
216892622,海上漂🐬,"2018-01-19 19:50:18",weixin,97,202,3,2
79320361,₩。shu,"2015-01-17 17:27:14",tencent,2,6,0,0
125312862,l13832798489刘国利,"2016-03-18 22:26:50",phone,141,30,0,0
13595206,巴黎de旮旯,"2012-11-27 23:04:26",weibo,8,36,0,0
21117564,左晓颖炸了,"2013-02-22 16:18:27",tencent,29,233,3,2
217193409,冰棍儿boomm,"2018-01-21 11:07:54",weixin,5,5,0,0
20748014,🃏.Chanter.房昂儿,"2013-02-19 13:06:39",tencent,130,409,5,4
45519333,我是太阳会发光1,"2014-01-17 23:24:40",tencent,15,24,1,0
179628161,流浪者253,"2017-02-17 18:35:18",tencent,134,133,5,2
224826531,信必得着🐾,"2018-03-06 14:31:20",weixin,0,1,0,0
237849834,专依615319,"2018-06-14 19:47:31",weixin,59,122,0,0
118692384,🆔🐯💦,"2016-01-20 05:38:11",phone,12,73,2,1
32836438,小鹿妈妈,"2013-07-14 22:43:35",tencent,193,57,2,0
145707953,→茵💦茵,"2016-07-12 22:34:46",phone,5,434,4,0
74969492,兜比脸干净啊。,"2014-12-08 21:24:09",phone,4,9,0,0
21762373,🍃枫小茹🌻,"2013-02-28 12:44:26",tencent,494,93,4,1
58981282,玫瑰奌霏,"2014-06-29 10:14:27",tencent,104,209,5,4
238684099,有缘215841,"2018-06-22 16:30:04",phone,2788,1574,0,0
194188174,水中花900,"2017-07-06 20:08:26",weixin,9,7,0,0
83117919,诺雅芳舟,"2015-02-18 21:01:44",tencent,329,177,1,0
72519194,"Hey,我叫黄小玉","2014-11-17 16:05:48",phone,520,235,2,1
130738406,御政郡主,"2016-04-24 22:53:37",weixin,1560,1468,10,7
38856389,梦见你京哥,"2013-10-03 14:20:30",tencent,59,45,0,0
11211056,一个虫2,"2012-10-24 18:47:11",weibo,45,178,0,1
125007140,l.mtina,"2016-03-15 23:45:18",phone,12,32,4,1
180238386,芳姐绿色听歌拒币,"2017-02-24 19:01:08",weixin,1797,3528,7,7
161316811,罗云玲883,"2016-09-22 09:50:49",weixin,574,319,0,0
227340354,刘蛋蛋的老公,"2018-03-23 23:03:55",weixin,3,8,0,0
88512470,^_^菲児…,"2015-04-11 08:11:57",tencent,100,64,3,0
189566748,雪☃宝,"2017-06-04 14:00:12",phone,104,68,3,0
18443188,朱小笨✨Jasmine,"2013-01-28 15:54:22",weibo,52,120,1,1
62567869,妈妈蜜桃,"2014-08-07 15:03:15",tencent,275,317,3,2
40793844,🏃🏃🏃🏃*,"2013-11-06 08:23:44",tencent,114,894,5,4
164826569,wfxm,"2016-10-15 10:21:28",weixin,0,3,0,0
26619213,左岸的明媚,"2013-04-23 13:31:17",tencent,3,19,0,0
72209653,小阿阿阿魚,"2014-11-15 12:13:08",tencent,16,28,0,0
105776621,蓝色旳Blue,"2015-09-10 13:07:34",phone,16,6,0,0
51049769,燕过＠留声,"2014-03-30 11:42:30",tencent,741,227,0,0
50183135,摩卡🉐️小镇,"2014-03-18 20:19:42",tencent,0,105,1,1
118995159,Nn、916,"2016-01-21 22:56:12",phone,30,31,5,0
14642698,小花儿不是笑话,"2012-12-15 22:10:49",weibo,282,502,1,1
179258809,qs711,"2017-02-12 23:00:11",weixin,1,1,0,0
122760339,洋将.,"2016-02-23 16:30:47",tencent,118,70,2,1
203396279,来听听%,"2017-10-04 13:50:46",phone,58,129,0,0
4158635,💍RoomIc,"2012-08-10 22:09:53",tencent,83,108,2,1
238369288,撒旦君君君,"2018-06-19 13:33:23",weixin,8,21,0,0
189133133,880e2fdb,"2017-06-01 08:43:14",phone,0,5,0,0
1542244,G郭U蝈O,"2012-07-08 12:33:46",tencent,10,700,4,3
242977069,美好人生我的一生是你的,"2018-07-30 10:51:36",weixin,65,624,0,0
51916484,小Peipei,"2014-04-10 14:53:50",tencent,55,81,1,0
155666925,安久拉💋贝贝❄,"2016-08-26 03:20:11",weixin,2,6,0,0
19760600,李欣x1n,"2013-02-10 17:44:54",tencent,5,56,1,0
29234444,荣灿烈,"2013-05-30 14:39:18",tencent,148,906,5,4
246962225,约翰.唐尼,"2018-09-09 12:04:09",phone,1,0,0,0
121257060,不會唱歌的wo,"2016-02-10 15:30:12",tencent,2,3,0,0
45902597,风中的喵喵,"2014-01-23 15:47:58",tencent,16,41,4,0
138622017,Happy开心果i,"2016-06-10 18:52:33",weixin,18,40,0,0
248035338,群英汇……谭杨韵！,"2018-09-21 22:23:10",weixin,42,57,2,0
13636780,小雲児地盘,"2012-11-28 20:20:29",tencent,92,39,3,0
42655090,铮辉岁月,"2013-12-07 14:42:12",tencent,15,37,0,0
234556173,💒感恩有你💒761,"2018-05-15 21:12:56",tencent,27,35,1,0
73232575,网友i.,"2014-11-23 17:26:24",tencent,127,36,3,0
203421232,江河流至,"2017-10-04 18:15:02",phone,1,2,0,0
218832422,💍💤🙌,"2018-01-30 22:41:18",phone,0,62,0,0
178166070,草阁草阁,"2017-01-31 18:08:49",weixin,1,4,0,0
248518598,欠我一个微笑230,"2018-09-26 21:20:40",weixin,14,5,0,0
93033246,天使紫玫,"2015-05-28 19:58:27",tencent,227,885,1,1
33923225,Call-me-大焕哥,"2013-07-26 16:36:30",tencent,12,101,1,0
161348968,秀娟159,"2016-09-22 13:29:22",weixin,28,10,0,0
69663186,SM....,"2014-10-25 14:47:08",tencent,41,199,0,1
56233197,MAX路飞,"2014-05-30 16:47:15",tencent,53,14,0,0
81917838,蓝天二号,"2015-02-08 11:23:10",tencent,79,64,3,1
10641846,姚丶布冻,"2012-10-17 10:17:46",phone,26,43,0,0
1762289,ayan,"2012-07-11 14:21:31",tencent,119,40,1,0
187052071,友女驾到,"2017-05-10 19:51:23",weixin,124,194,4,1
108115429,屋檐叔,"2015-10-04 23:08:10",tencent,3,3,0,0
115021172,👿小z.君,"2015-12-18 23:41:29",tencent,4,25,0,0
60323638,淑女！^_^,"2014-07-13 22:52:21",tencent,7,38,2,0
176658359,羔羊🐑847,"2017-01-14 21:57:06",weixin,47,58,2,0
203304323,四吖426254,"2017-10-03 15:55:47",phone,657,107,1,0
123887533,GAGAwang,"2016-03-05 08:51:24",phone,29,21,1,0
30697644,ರ_ರ。。。,"2013-06-18 00:36:06",tencent,11,13,0,0
180677054,江蕾107,"2017-03-02 15:24:47",weixin,134,131,0,0
3075472,onepiece,"2012-07-28 02:54:22",tencent,103,328,1,0
247795792,欢乐丹666,"2018-09-18 23:08:16",phone,3,4,0,0
35111052,✨豆芽菜💎💝,"2013-08-08 07:13:26",tencent,70,336,3,2
124843566,诺然👼,"2016-03-14 12:12:35",tencent,1646,779,2,2
210963740,260528,"2017-12-28 06:28:44",phone,7,13,0,0
200850886,木菁年代501,"2017-09-04 22:28:01",weixin,60,24,0,0
33897265,黑猫警长0451,"2013-07-26 10:44:33",tencent,100,174,1,1
107141644,butterflycanfly,"2015-09-24 18:24:37",tencent,55,192,6,3
105913211,散落在原野上的小花,"2015-09-11 20:28:59",phone,15,51,1,0
9059352,貔貅的梦想,"2012-09-22 11:16:05",tencent,93,165,4,2
117968575,🈴🈴,"2016-01-12 12:39:55",phone,48,256,6,5
178058136,🌹✨爱如潮水23,"2017-01-30 11:46:30",phone,53,39,3,0
182532665,燕归滨城,"2017-03-22 23:40:01",phone,137,151,2,0
165770918,太子参794,"2016-10-21 15:17:27",weixin,7,122,0,0
9784666,.月̑̑ଓ,"2012-10-03 08:17:00",tencent,171,13895,11,9
205225636,时光*yang,"2017-10-26 21:40:08",weixin,32,23,0,0
43507026,氵阿叁叁,"2013-12-19 20:19:29",tencent,44,56,1,0
53374063,军Ge嘹亮,"2014-04-28 21:46:11",tencent,163,118,1,1
135855849,西西颉颉,"2016-05-25 22:51:28",phone,15,13,0,0
230489523,✨翻唱天下✨👿梁艳艳👿,"2018-04-15 11:58:02",phone,39,58,2,0
29366836,金豆ya,"2013-06-01 12:37:45",tencent,33,136,1,0
70487191,娟子76,"2014-11-01 00:15:32",phone,67,70,1,0
229523123,差Q人意,"2018-04-08 12:54:27",phone,30,40,0,0
179180073,😃飞飞:,"2017-02-11 23:46:39",weixin,40,68,1,1
248890379,浅望♥爱,"2018-10-01 09:53:58",weixin,1,0,0,0
9483202,你让我很ok,"2012-09-28 15:33:29",tencent,68,69,0,0
224170756,怀远乐居上上签房产,"2018-03-02 00:34:54",weixin,3,14,0,0
152693906,咖啡色豆浆,"2016-08-13 01:24:08",weixin,262,388,6,3
60953746,小逝✨,"2014-07-21 19:34:42",tencent,152,55,0,0
13561120,ZHANGZHANGZX,"2012-11-27 12:27:44",weibo,22,19,0,0
1919779,峰@,"2012-07-13 17:58:16",tencent,1609,440,2,2
83493992,叶子……～%,"2015-02-22 16:33:49",phone,16,39,0,1
238406592,金色年华⭐️,"2018-06-19 20:14:43",phone,9,432,2,0
226931641,非凡✈️,"2018-03-20 20:54:09",weibo,1153,322,4,1
160535463,我在你左右521,"2016-09-18 02:24:51",weixin,9,4,0,0
204947625,窥屏君,"2017-10-22 21:45:09",weixin,83,146,6,2
106482279,嘿嘿😁挺好,"2015-09-17 18:01:33",tencent,1178,307,0,0
71961718,同路人＿阿志,"2014-11-13 00:34:30",tencent,1067,1662,6,2
91769947,AC小甜瓜,"2015-05-16 13:34:07",weibo,99,94,5,1
237257654,爱你如同爱自己@,"2018-06-09 11:33:49",tencent,17,32,0,0
49931592,jjjjjjjjko,"2014-03-15 14:52:16",tencent,54,70,1,0
19933654,洎廿,"2013-02-12 08:41:17",tencent,6,66,2,1
153499638,相亲相爱点歌台(((*,"2016-08-16 10:47:36",phone,13,47,2,0
142691877,电毛809,"2016-06-29 20:58:13",weixin,555,315,6,3
232730756,起伏达人,"2018-05-01 20:23:06",weixin,1,3,0,0
1409028,MattMatt7,"2012-07-06 10:28:24",weibo,86,17232,4,6
180591386,冲上云霄46,"2017-03-01 08:02:31",tencent,23,36,0,0
228059024,春兰（佳音奶奶）,"2018-03-29 17:55:54",weixin,483,230,0,0
33655093,死胖子没有春天、,"2013-07-23 18:58:11",tencent,9,55,0,0
133517806,⚡领袖-戰將雪碧,"2016-05-12 15:13:16",weixin,39,44,0,0
207116434,优秀可爱,"2017-11-20 08:27:53",weixin,6,11,4,0
16953755,治愈系🎵歌手-宠儿,"2013-01-15 14:26:01",weibo,43,120,2,2
78538100,几重幕几棵松,"2015-01-10 20:06:30",tencent,4,16,1,0
77335545,姣姣重生,"2014-12-31 16:33:43",tencent,10,42,0,0
101326535,寒秋子玉,"2015-08-02 16:23:11",phone,2,8,0,0
203917270,🌟晨✨晨🌟,"2017-10-10 09:53:00",phone,35,23,1,0
91503871,斌斌迷,"2015-05-13 13:22:14",phone,292,89,0,0
181062839,🌹忠美儿🌹,"2017-03-07 12:59:51",phone,6,12,0,0
188246064,泪雨红妆💧,"2017-05-23 14:09:21",phone,34,106,5,1
94835780,🍂别问我是谁🍂,"2015-06-10 21:51:11",phone,2,18,5,0
62804208,Candyfighting💋💋💃,"2014-08-09 21:28:18",weibo,85,225,3,2
14395350,^囹点oo7^,"2012-12-11 13:08:13",tencent,198,3344,6,5
190190492,贝壳🐚！,"2017-06-09 14:08:18",phone,12,2,0,0
185228182,✨✨蓉儿✨,"2017-04-22 13:34:34",phone,10,522,7,1
231648266,··庆,"2018-04-23 20:14:15",weixin,0,1,0,0
200181389,👑乐吧👑东方龙,"2017-08-28 12:05:44",weixin,47,74,1,0
1913332,la🎀la,"2012-07-13 16:59:04",tencent,82,232,4,4
10687595,喝醉的西决,"2012-10-17 23:20:15",tencent,32,29,1,0
163169622,Lonely(ಥ_ಥ),"2016-10-03 23:17:54",phone,33,317,0,0
